TIME,farm_unique_name,Wind120
2023-11-02,dikili_res,3.9690476190476187
2023-11-02,dilek_res,2.952857142857143
2023-11-02,dinar_res,6.236190476190477
2023-11-02,dogancay_hes,4.072857142857143
2023-11-02,duzova_res,6.059047619047619
2023-11-02,eber_res,9.900952380952381
2023-11-02,edincik_res,3.9166666666666665
2023-11-02,ege_res,10.05952380952381
2023-11-02,elmali_res_peker,2.5223809523809524
2023-11-02,elmali_res_sur,2.5223809523809524
2023-11-02,enez_res,5.591904761904762
2023-11-02,erciyes_res,6.64047619047619
2023-11-02,esenkoy_res,7.123809523809523
2023-11-02,eskisehir_3_eih,1.936190476190476
2023-11-02,evrencik_res,7.6623809523809525
2023-11-02,fatma_res,5.183809523809524
2023-11-02,fener_res,5.568095238095237
2023-11-02,fuat_res,10.09
2023-11-02,gazi_res,5.462380952380952
2023-11-02,ge_res,8.214761904761904
2023-11-02,gebze_veri_merkezi,4.928571428571429
2023-11-02,gelibolu_res,5.678571428571429
2023-11-02,gelibolu_yelen_res,8.215238095238096
2023-11-02,geris_res,7.755238095238096
2023-11-02,germiyan_res_egenda,9.052380952380952
2023-11-02,germiyan_res_gural,9.686666666666666
2023-11-02,geycek_res,5.885714285714285
2023-11-02,geyve_res,5.382380952380952
2023-11-02,gezende_hes_eih,4.68
2023-11-02,gok_res,7.8376190476190475
2023-11-02,gokcedag_res,3.5752380952380953
2023-11-02,gokdag_res,3.874285714285714
2023-11-02,goktepe_res,5.653333333333333
2023-11-02,gokzirve_res,5.6119047619047615
2023-11-02,gop_res,5.33
2023-11-02,gulpinar_res,8.787142857142857
2023-11-02,gulpinar_vtc_res,8.787142857142857
2023-11-02,gunaydin_res,8.0
2023-11-02,gundogdu_res,4.6085714285714285
2023-11-02,hacibey_res,4.788571428571428
2023-11-02,hacininoglu_hes,2.6204761904761904
2023-11-02,hamsi_res,3.265238095238095
2023-11-02,harmanlik_res,5.360952380952381
2023-11-02,hasanbeyli_res,2.770952380952381
2023-11-02,hasanoba_res,8.61047619047619
2023-11-02,havza_res,5.099523809523809
2023-11-02,hilal_2_res,3.1933333333333334
2023-11-02,horyan_hes,1.8442857142857145
2023-11-02,ic_anadolu_eih,5.744285714285714
2023-11-02,igdir_eih,2.270952380952381
2023-11-02,ilgardere_res,7.669047619047619
2023-11-02,incesu_res,8.09142857142857
2023-11-02,intepe_res_ado,8.996666666666666
2023-11-02,intepe_res_demirer,8.996666666666666
2023-11-02,ispir_eih,1.6795238095238094
2023-11-02,istanbul_res,5.790952380952381
2023-11-02,izmir_veri_merkezi,8.599047619047619
2023-11-02,kalfakoy_res,3.443809523809524
2023-11-02,kandil_hes,3.7390476190476187
2023-11-02,kandira_res,4.897619047619047
2023-11-02,kangal_res,9.897142857142857
2023-11-02,kanije_res,4.4523809523809526
2023-11-02,kapidag_res,4.015714285714286
2023-11-02,karabel_res,8.607619047619048
2023-11-02,karabuk_ges,4.937619047619047
2023-11-02,karaburun_eih,7.578095238095239
2023-11-02,karaburun_res,9.64809523809524
2023-11-02,karacabey_res,4.075238095238095
2023-11-02,karacayir_res,8.605714285714285
2023-11-02,karadag_res_gama,10.315714285714286
2023-11-02,karadag_res_turkcell,7.2923809523809515
2023-11-02,karadere_res,7.480952380952381
2023-11-02,karakurt_res,7.272380952380952
2023-11-02,karamursel_eih,5.652857142857142
2023-11-02,karapinar_ges,6.2319047619047625
2023-11-02,karlitepe_res,2.778095238095238
2023-11-02,karova_res,7.6223809523809525
2023-11-02,kartaldagi_res,3.2576190476190474
2023-11-02,kavakli_res,8.534285714285714
2023-11-02,kavsakbendi_hes,4.072857142857143
2023-11-02,kayakopru1_hes,7.7457142857142856
2023-11-02,kayakopru2_hes,4.606666666666667
2023-11-02,kayseri_guney_eih,8.284761904761904
2023-11-02,keltepe_res,8.883333333333335
2023-11-02,kemerburgaz_res,5.557619047619048
2023-11-02,kentsa_dgcs,4.637142857142857
2023-11-02,kigi_hes_eih,2.179047619047619
2023-11-02,kinik_res,8.085714285714285
2023-11-02,kiran_hes,3.2804761904761905
2023-11-02,kirazli_res,6.2942857142857145
2023-11-02,kirkagac_res,9.769047619047619
2023-11-02,kiyi_hes,4.0180952380952375
2023-11-02,kiyikoy_res,5.454761904761905
2023-11-02,kiyikoy_res_ecetur,5.7247619047619045
2023-11-02,ko_res,8.484761904761905
2023-11-02,kocalar_res,7.40095238095238
2023-11-02,kocatepe_res,9.883809523809523
2023-11-02,konakpinar_res,6.9990476190476185
2023-11-02,kopru_hes,3.2571428571428576
2023-11-02,koprubasi_hes,2.788095238095238
2023-11-02,korkmaz_res,8.945714285714285
2023-11-02,koru_res,5.992380952380953
2023-11-02,korudagi_res,3.415714285714286
2023-11-02,kovada2_eih,5.162857142857143
2023-11-02,kozan_guney_eih,6.168571428571428
2023-11-02,kozbeyli_res,9.772380952380953
2023-11-02,kucukkoy_ges,1.3766666666666667
2023-11-02,kuptepe_res,4.93047619047619
2023-11-02,kurekdagi_res,6.248095238095239
2023-11-02,kurtini_res,3.2390476190476187
2023-11-02,kurtkayasi_res,7.389047619047618
2023-11-02,kusadasi_res,9.364761904761904
2023-11-02,kusakli_hes,3.95
2023-11-02,kuyucak_res,9.166190476190476
2023-11-02,kuzgun_eih,4.208571428571428
2023-11-02,lodos_res,9.64809523809524
2023-11-02,madranbaba_res,7.329523809523809
2023-11-02,mare_res,9.242857142857142
2023-11-02,marmara_res,4.7542857142857144
2023-11-02,maslaktepe_res,6.881904761904762
2023-11-02,mazi_3_res,7.628571428571428
2023-11-02,menge_hes,3.1752380952380954
2023-11-02,menzelet_hes,1.9714285714285713
2023-11-02,mersin_res,2.9628571428571426
2023-11-02,mersinli_res,8.066190476190476
2023-11-02,meryem_res,4.671428571428571
2023-11-02,merzifon_res,3.423809523809524
2023-11-02,metafor_res,4.844761904761905
2023-11-02,metafor_vtc_res,4.844761904761905
2023-11-02,metristepe_res,6.41952380952381
2023-11-02,mext_tek,5.849047619047619
2023-11-02,miskevank_res,2.051904761904762
2023-11-02,mordogan_res_ayen,10.501428571428571
2023-11-02,mordogan_res_egenda,8.62904761904762
2023-11-02,msp_res,5.360952380952381
2023-11-02,mut_res,3.8904761904761904
2023-11-02,mutlu_res,6.863809523809524
2023-11-02,odemis_res,9.60142857142857
2023-11-02,omerli_res,5.253809523809524
2023-11-02,orhangazi_eih,2.40047619047619
2023-11-02,orlemis_res,9.881904761904762
2023-11-02,ortamandira_res,8.541904761904762
2023-11-02,oscar_ges,3.226666666666667
2023-11-02,ova_res,6.761428571428572
2023-11-02,ovacik_res,10.333333333333334
2023-11-02,ozbek_res,3.006666666666667
2023-11-02,ozluce_eih,3.564285714285714
2023-11-02,pamukova_res,2.823809523809524
2023-11-02,pasalimani_res,3.705238095238095
2023-11-02,pazarkoy_res,7.724285714285715
2023-11-02,petkim_res,10.214761904761904
2023-11-02,pitane_res,6.509047619047619
2023-11-02,poyraz_res_mon,9.962857142857143
2023-11-02,poyraz_res_polat,6.991428571428571
2023-11-02,resadiye_eih,9.424285714285714
2023-11-02,riva_villa,5.501428571428572
2023-11-02,sa_res,8.62095238095238
2023-11-02,sadilli_res,4.827619047619048
2023-11-02,saha_ngb,8.26047619047619
2023-11-02,sahres,7.678571428571429
2023-11-02,sakarbayir_res,5.381904761904762
2023-11-02,salman_res,10.861904761904762
2023-11-02,samli_res,7.886190476190476
2023-11-02,samsun_bilgin_des,5.335714285714285
2023-11-02,samurlu_res,11.364285714285714
2023-11-02,sandikli_eih,9.302857142857142
2023-11-02,sapdagi_res,8.874285714285715
2023-11-02,saray_res,5.264285714285714
2023-11-02,sariguzel_hes,2.863809523809524
2023-11-02,sarikaya_res,3.925238095238095
2023-11-02,saritepe_res,3.020952380952381
2023-11-02,sariyer,5.075714285714286
2023-11-02,saros_res,7.215714285714286
2023-11-02,sarpincik_res,11.143809523809523
2023-11-02,sayalar_res,9.418095238095239
2023-11-02,sebenoba_res,4.442380952380953
2023-11-02,seferihisar_res_eksim,8.572857142857142
2023-11-02,seferihisar_res_ustyapi,8.572857142857142
2023-11-02,senbuk_res_tefirom,3.0742857142857143
2023-11-02,senbuk_res_zaf,3.494761904761905
2023-11-02,senbuk_vtc_res,3.494761904761905
2023-11-02,senkoy_res,4.08952380952381
2023-11-02,sertavul_res,5.08047619047619
2023-11-02,seydisehir_eih,3.0576190476190472
2023-11-02,seyitali_res,9.207142857142857
2023-11-02,seyitonbasi_res,8.444285714285716
2023-11-02,seymen_ibb,5.457619047619048
2023-11-02,sibel_res,8.563333333333334
2023-11-02,siirt_eih,1.1028571428571428
2023-11-02,sile_res,5.304285714285714
2023-11-02,silivri_res,5.418571428571428
2023-11-02,sincik_res,2.252857142857143
2023-11-02,soganli_res,3.9604761904761907
2023-11-02,sogukpinar_hes,8.041904761904762
2023-11-02,soke_res,8.725714285714286
2023-11-02,soke_res_abk,6.511428571428572
2023-11-02,soma_eih,7.074761904761904
2023-11-02,soma_res_bilgin,8.05904761904762
2023-11-02,soma_res_polat,9.588095238095239
2023-11-02,soma_res_teias,9.42
2023-11-02,suloglu_res,6.487142857142857
2023-11-02,sunjut_res,5.75047619047619
2023-11-02,susehri_eih,7.13952380952381
2023-11-02,susurluk_res,7.257619047619047
2023-11-02,taspinar_res,6.993333333333334
2023-11-02,tatlipinar_res,7.338095238095238
2023-11-02,tatvan_eih,3.2023809523809526
2023-11-02,tayakadin_res,5.701428571428572
2023-11-02,tepe_res,5.536190476190477
2023-11-02,tesla_2_ges,2.7642857142857142
2023-11-02,tirabolu_eih,4.673809523809524
2023-11-02,tire_res,9.788095238095238
2023-11-02,tokat_res,6.878095238095238
2023-11-02,toroslar_eih,5.232857142857143
2023-11-02,tracim_eih,7.534285714285714
2023-11-02,tufanbeyli_ts,4.752857142857143
2023-11-02,tunceli_eih,1.44
2023-11-02,turguttepe_res,7.523809523809524
2023-11-02,ucpinar_res,8.55952380952381
2023-11-02,uluborlu_res,6.233333333333333
2023-11-02,umurlar_res,4.1657142857142855
2023-11-02,unimar_eih,2.9699999999999998
2023-11-02,urhan_boya_ges,1.890952380952381
2023-11-02,urla_2_res,9.649047619047618
2023-11-02,urla_res_egenda,8.903809523809523
2023-11-02,usak_res,4.220952380952381
2023-11-02,vize_2_res,7.838095238095238
2023-11-02,yahselli_res,11.737619047619049
2023-11-02,yahyali_res,6.367619047619048
2023-11-02,yakaagzi_res,2.0285714285714285
2023-11-02,yakaagzi_vtc_res,2.0285714285714285
2023-11-02,yalavo_dal4,4.809047619047619
2023-11-02,yalavo_esenkoy,6.01
2023-11-02,yalavo_kule,5.428571428571429
2023-11-02,yalova_res,6.248095238095239
2023-11-02,yamactepe_res,5.438095238095238
2023-11-02,yamanli_2_hes,5.132380952380952
2023-11-02,yarimca2_eih,3.301904761904762
2023-11-02,yaylakoy_res,10.376190476190477
2023-11-02,yeni_1_res,6.556190476190476
2023-11-02,yenihisar_res,9.114285714285714
2023-11-02,yenikoy_res,6.402857142857143
2023-11-02,yenikoy_res_mutlu,6.284761904761904
2023-11-02,yilmaz_res,11.799047619047618
2023-11-02,yuksekova_eih,1.837142857142857
2023-11-02,yuntdag_res,10.74
2023-11-02,zeliha_res,8.388571428571428
2023-11-02,zeytineli_res,8.053333333333333
2023-11-02,zincirli_res,6.426666666666667
2023-11-02,ziyaret_res,4.456666666666667
2023-11-02,zonguldak_1_res,5.0842857142857145
2023-11-02,zonguldak_2_res,8.175714285714285
2023-11-03,LTAC,4.049166666666667
2023-11-03,LTAF,2.589166666666667
2023-11-03,LTAI,2.6579166666666665
2023-11-03,LTBA,5.461666666666667
2023-11-03,LTBJ,8.857083333333334
2023-11-03,LTCF,2.717083333333333
2023-11-03,LTCG,5.656666666666666
2023-11-03,LTDA,4.12625
2023-11-03,LTFM,8.945
2023-11-03,ada_2_res,6.020416666666667
2023-11-03,ada_res,10.270833333333334
2023-11-03,adana_beykoy,3.0416666666666665
2023-11-03,adapazari_eih,1.6245833333333335
2023-11-03,adapazari_res,4.7175
2023-11-03,adc_veri_merkezi,4.015416666666667
2023-11-03,adiyaman_eih,2.5749999999999997
2023-11-03,air_4_res,7.46
2023-11-03,akbuk_2_res,11.065833333333332
2023-11-03,akbuk_res_antik,11.254166666666668
2023-11-03,akbuk_res_ayen,10.40125
2023-11-03,akca_res,12.390833333333333
2023-11-03,akca_vtc_res,12.390833333333333
2023-11-03,akdag_res,8.016666666666667
2023-11-03,akhisar_res,6.225833333333333
2023-11-03,akkus_res,8.9075
2023-11-03,aksehir_eih,5.785416666666666
2023-11-03,aksu_res,4.4783333333333335
2023-11-03,akyel_1_RES,4.316666666666666
2023-11-03,akyel_2_res,4.316666666666666
2023-11-03,akyurt_res,8.84625
2023-11-03,alacati_res_egenda,12.331249999999999
2023-11-03,alacati_res_euas,12.010416666666666
2023-11-03,alares_2_res,11.15
2023-11-03,aliaga_res,13.47375
2023-11-03,aliaga_vtc_res,13.47375
2023-11-03,alibeyhuyug_res,9.635
2023-11-03,altinordu_eih,9.415833333333333
2023-11-03,amasya_res,7.3374999999999995
2023-11-03,amasya_res_eih,7.672083333333333
2023-11-03,anadolu_isuzu_ges,5.921666666666667
2023-11-03,andoz_res,2.23
2023-11-03,arapkir_res,2.45625
2023-11-03,ardicli_res,4.5249999999999995
2023-11-03,arkun_hes,1.0374999999999999
2023-11-03,arzu_res,5.745416666666667
2023-11-03,atakale_res,5.430833333333333
2023-11-03,atakum_baran,5.652916666666666
2023-11-03,atik_res,4.639166666666667
2023-11-03,avrupa_veri_merkezi,5.182083333333334
2023-11-03,ayancik_eih,3.6933333333333334
2023-11-03,aydos_res,7.1883333333333335
2023-11-03,ayvalik_res,12.327916666666667
2023-11-03,ayyıldız_res,9.63
2023-11-03,azom_ges,10.71375
2023-11-03,bafa_res,9.297916666666667
2023-11-03,bagarasi_res,8.988333333333333
2023-11-03,baglama_res,1.6345833333333333
2023-11-03,baglar_res,4.272083333333334
2023-11-03,baglum_eih,7.12125
2023-11-03,balabanli_res,4.1554166666666665
2023-11-03,balikesir_res,10.043750000000001
2023-11-03,bandirma_3_res,8.42125
2023-11-03,bandirma_4_res,12.816666666666668
2023-11-03,bandirma_dgcs,9.775
2023-11-03,bandirma_ges,10.64125
2023-11-03,bandirma_res_bilgin,11.99125
2023-11-03,barbaros_res,8.249583333333334
2023-11-03,bayra_hes,0.8416666666666667
2023-11-03,belen_res,6.394166666666667
2023-11-03,bereketli_res,9.435833333333333
2023-11-03,berg_res,13.839583333333332
2023-11-03,bergama_res,12.725416666666668
2023-11-03,bergama_res_vento,10.484166666666667
2023-11-03,biga_res,3.250833333333333
2023-11-03,bozcaada_res,12.4425
2023-11-03,bozok_eih,7.55
2023-11-03,bozuyuk_1_res,8.915000000000001
2023-11-03,bozuyuk_2_res,8.159166666666666
2023-11-03,bozyaka_res,14.989583333333334
2023-11-03,burgaz_res,9.78
2023-11-03,caglayan_eih,1.375
2023-11-03,cambasi_hes,5.791250000000001
2023-11-03,camseki_res,10.994583333333333
2023-11-03,canakkale_res,10.909583333333332
2023-11-03,candir_res,9.42375
2023-11-03,canta_res,5.29
2023-11-03,catalca_res,8.195
2023-11-03,cataltepe_res,6.771249999999999
2023-11-03,cataltepe_res_alize,9.950416666666667
2023-11-03,caygoren_hes,6.28125
2023-11-03,caypinar_res,7.185
2023-11-03,cercikaya_res,4.269166666666666
2023-11-03,cercikaya_vtc_res,4.269166666666666
2023-11-03,cerit_res,2.9133333333333336
2023-11-03,cerkes_res,8.63125
2023-11-03,cesme_res_1_demirer,13.335416666666667
2023-11-03,cesme_res_2_vega,12.575416666666667
2023-11-03,cide_eih,6.964583333333334
2023-11-03,cirakdami_hes_reg,4.072916666666667
2023-11-03,dagdelen_hes,3.1754166666666666
2023-11-03,dagpazari_res,1.7258333333333333
2023-11-03,daranhavza_eih,1.5566666666666666
2023-11-03,dares_res,7.822916666666667
2023-11-03,datca_res,7.409166666666667
2023-11-03,demirciler_res,3.44
2023-11-03,demircili_res,11.942916666666667
2023-11-03,denizli_eih,6.72125
2023-11-03,denizli_res,7.44
2023-11-03,dereli_hes_reg,7.6504166666666675
2023-11-03,dikili_res,6.18875
2023-11-03,dilek_res,2.22375
2023-11-03,dinar_res,4.348333333333334
2023-11-03,dogancay_hes,2.4404166666666667
2023-11-03,duzova_res,6.833749999999999
2023-11-03,eber_res,6.1241666666666665
2023-11-03,edincik_res,9.858333333333333
2023-11-03,ege_res,10.337916666666667
2023-11-03,elmali_res_peker,2.2641666666666667
2023-11-03,elmali_res_sur,2.2641666666666667
2023-11-03,enez_res,10.4275
2023-11-03,erciyes_res,4.7175
2023-11-03,esenkoy_res,12.194166666666668
2023-11-03,eskisehir_3_eih,2.0779166666666664
2023-11-03,evrencik_res,7.437083333333334
2023-11-03,fatma_res,5.221666666666667
2023-11-03,fener_res,7.9870833333333335
2023-11-03,fuat_res,11.369166666666667
2023-11-03,gazi_res,7.23125
2023-11-03,ge_res,9.008750000000001
2023-11-03,gebze_veri_merkezi,4.967083333333333
2023-11-03,gelibolu_res,10.197083333333333
2023-11-03,gelibolu_yelen_res,14.561666666666667
2023-11-03,geris_res,11.891666666666666
2023-11-03,germiyan_res_egenda,12.499166666666667
2023-11-03,germiyan_res_gural,13.852083333333333
2023-11-03,geycek_res,5.842083333333334
2023-11-03,geyve_res,8.52375
2023-11-03,gezende_hes_eih,4.0929166666666665
2023-11-03,gok_res,6.612916666666667
2023-11-03,gokcedag_res,3.9454166666666666
2023-11-03,gokdag_res,6.227083333333333
2023-11-03,goktepe_res,10.561666666666666
2023-11-03,gokzirve_res,5.510000000000001
2023-11-03,gop_res,7.0325
2023-11-03,gulpinar_res,14.736666666666666
2023-11-03,gulpinar_vtc_res,14.736666666666666
2023-11-03,gunaydin_res,14.60375
2023-11-03,gundogdu_res,4.671666666666667
2023-11-03,hacibey_res,6.385000000000001
2023-11-03,hacininoglu_hes,2.7891666666666666
2023-11-03,hamsi_res,8.766666666666667
2023-11-03,harmanlik_res,10.06
2023-11-03,hasanbeyli_res,3.5862499999999997
2023-11-03,hasanoba_res,15.255833333333333
2023-11-03,havza_res,8.790000000000001
2023-11-03,hilal_2_res,3.502916666666667
2023-11-03,horyan_hes,5.339583333333334
2023-11-03,ic_anadolu_eih,7.772916666666667
2023-11-03,igdir_eih,1.62
2023-11-03,ilgardere_res,13.082500000000001
2023-11-03,incesu_res,6.475416666666667
2023-11-03,intepe_res_ado,16.188333333333333
2023-11-03,intepe_res_demirer,16.188333333333333
2023-11-03,ispir_eih,8.503333333333334
2023-11-03,istanbul_res,8.79625
2023-11-03,izmir_veri_merkezi,10.132083333333332
2023-11-03,kalfakoy_res,9.246666666666668
2023-11-03,kandil_hes,2.8791666666666664
2023-11-03,kandira_res,6.383333333333333
2023-11-03,kangal_res,7.579166666666667
2023-11-03,kanije_res,9.393333333333333
2023-11-03,kapidag_res,8.135
2023-11-03,karabel_res,9.827916666666667
2023-11-03,karabuk_ges,6.355416666666667
2023-11-03,karaburun_eih,11.85125
2023-11-03,karaburun_res,15.295833333333334
2023-11-03,karacabey_res,7.013333333333333
2023-11-03,karacayir_res,6.567083333333334
2023-11-03,karadag_res_gama,14.942083333333334
2023-11-03,karadag_res_turkcell,11.853333333333333
2023-11-03,karadere_res,10.870833333333332
2023-11-03,karakurt_res,6.57375
2023-11-03,karamursel_eih,6.454583333333333
2023-11-03,karapinar_ges,3.5887499999999997
2023-11-03,karlitepe_res,4.162916666666667
2023-11-03,karova_res,12.11
2023-11-03,kartaldagi_res,2.3358333333333334
2023-11-03,kavakli_res,10.295
2023-11-03,kavsakbendi_hes,2.4404166666666667
2023-11-03,kayakopru1_hes,8.072916666666666
2023-11-03,kayakopru2_hes,6.7525
2023-11-03,kayseri_guney_eih,6.708749999999999
2023-11-03,keltepe_res,15.401666666666666
2023-11-03,kemerburgaz_res,6.6066666666666665
2023-11-03,kentsa_dgcs,3.155416666666667
2023-11-03,kigi_hes_eih,1.7095833333333335
2023-11-03,kinik_res,6.754583333333333
2023-11-03,kiran_hes,4.505416666666666
2023-11-03,kirazli_res,7.201250000000001
2023-11-03,kirkagac_res,9.31125
2023-11-03,kiyi_hes,1.91375
2023-11-03,kiyikoy_res,6.445
2023-11-03,kiyikoy_res_ecetur,8.131666666666666
2023-11-03,ko_res,10.736666666666666
2023-11-03,kocalar_res,11.732916666666668
2023-11-03,kocatepe_res,6.266249999999999
2023-11-03,konakpinar_res,6.081666666666667
2023-11-03,kopru_hes,1.7691666666666668
2023-11-03,koprubasi_hes,3.30125
2023-11-03,korkmaz_res,12.694583333333334
2023-11-03,koru_res,12.097083333333332
2023-11-03,korudagi_res,7.975416666666667
2023-11-03,kovada2_eih,4.734583333333333
2023-11-03,kozan_guney_eih,4.33375
2023-11-03,kozbeyli_res,13.428333333333333
2023-11-03,kucukkoy_ges,1.8504166666666666
2023-11-03,kuptepe_res,6.50875
2023-11-03,kurekdagi_res,10.195833333333333
2023-11-03,kurtini_res,2.32625
2023-11-03,kurtkayasi_res,5.660833333333333
2023-11-03,kusadasi_res,10.745416666666666
2023-11-03,kusakli_hes,1.9666666666666668
2023-11-03,kuyucak_res,9.47125
2023-11-03,kuzgun_eih,3.294166666666667
2023-11-03,lodos_res,15.295833333333334
2023-11-03,madranbaba_res,4.846666666666667
2023-11-03,mare_res,13.347916666666668
2023-11-03,marmara_res,10.079583333333334
2023-11-03,maslaktepe_res,11.762500000000001
2023-11-03,mazi_3_res,11.250833333333333
2023-11-03,menge_hes,1.3862499999999998
2023-11-03,menzelet_hes,3.641666666666667
2023-11-03,mersin_res,2.3783333333333334
2023-11-03,mersinli_res,8.884166666666667
2023-11-03,meryem_res,3.90875
2023-11-03,merzifon_res,5.8825
2023-11-03,metafor_res,2.5054166666666666
2023-11-03,metafor_vtc_res,2.5054166666666666
2023-11-03,metristepe_res,8.416666666666666
2023-11-03,mext_tek,6.350833333333333
2023-11-03,miskevank_res,1.9649999999999999
2023-11-03,mordogan_res_ayen,14.550833333333335
2023-11-03,mordogan_res_egenda,11.727916666666667
2023-11-03,msp_res,6.670416666666667
2023-11-03,mut_res,3.935833333333333
2023-11-03,mutlu_res,3.9308333333333336
2023-11-03,odemis_res,9.120416666666666
2023-11-03,omerli_res,5.71625
2023-11-03,orhangazi_eih,3.329166666666667
2023-11-03,orlemis_res,12.375416666666666
2023-11-03,ortamandira_res,9.209583333333333
2023-11-03,oscar_ges,5.024583333333333
2023-11-03,ova_res,5.345
2023-11-03,ovacik_res,12.746250000000002
2023-11-03,ozbek_res,5.2225
2023-11-03,ozluce_eih,2.2608333333333337
2023-11-03,pamukova_res,4.902083333333334
2023-11-03,pasalimani_res,4.78375
2023-11-03,pazarkoy_res,11.217083333333333
2023-11-03,petkim_res,14.422916666666666
2023-11-03,pitane_res,7.72
